title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Composting Project,10,99,30,"gardening, environmental",low,outdoor,all,"[""compost bin"", ""food scraps"", ""yard waste""]","['Set up compost bin.', 'Add food scraps and yard waste.', 'Turn regularly.', 'Use finished compost in garden.']",1+,no
Museum Docent,50,99,180,"education, history",free,indoor,all,[],"['Train to become museum tour guide.', 'Learn extensively about collections.', 'Lead tours for visitors of all ages.', 'Share knowledge and passion.']",1+,no
Badminton Match,8,60,45,"physical, sport",low,outdoor,all,"[""badminton rackets"", ""shuttlecocks"", ""net""]","['Set up net in yard or park.', 'Play singles or doubles matches.', 'Practice serves and volleys.', 'Keep score and play to 21 points.']",2+,no
Pilates Workout,18,99,45,"fitness, strength, flexibility",low,indoor,all,"[""yoga mat"", ""optional: resistance bands""]","['Find Pilates class online or attend in person.', 'Focus on core strength and controlled movements.', 'Practice proper breathing throughout exercises.', 'Build up intensity as strength improves.']",1+,no
Dog Park Visits,8,99,60,"pets, social",free,outdoor,all,"[""leash"", ""poop bags"", ""water""]","['Take dog to off-leash park.', 'Let dogs socialize and play.', 'Monitor dog interactions.', 'Pick up after dog.']",1+,yes
DIY Drums,4,11,45,"music, craft, recycling",low,indoor,all,"[""empty containers"", ""balloons"", ""tape"", ""sticks""]","['Stretch balloon over open container.', 'Secure tightly with tape.', 'Use sticks or hands to drum.', 'Create rhythms and songs.']",1+,yes
Travel Planning,50,99,180,"adventure, planning",varies,indoor,all,"[""computer"", ""travel guides""]","['Research destinations for upcoming trips.', 'Plan itineraries and book accommodations.', 'Join travel groups for seniors.', 'Explore new places and cultures.']",1+,no
Homemade Apple Chips,7,99,90,"culinary, healthy, snack",low,indoor,autumn,"[""apples"", ""cinnamon"", ""oven""]","['Slice apples thinly.', 'Arrange on baking sheet.', 'Sprinkle with cinnamon.', 'Bake low and slow until crispy.']",1+,yes
Creative Writing Workshop,10,18,90,"writing, creative",low,indoor,all,"[""notebook"", ""pen"", ""writing prompts""]","['Practice different writing styles.', 'Share work for feedback.', 'Revise and edit pieces.', 'Submit to publications.']",1+,no
Enjoy 8-Minute Workout,10,99,8,"exercise, quick",free,indoor,all,"[""no equipment needed""]","['Find 8-minute workout video.', 'Clear workout space.', 'Follow along.', 'Cool down afterward.']",1+,no
DIY Kite Flying,7,14,90,"craft, outdoor, engineering",low,outdoor,all,"[""plastic bag"", ""sticks"", ""string"", ""tape""]","['Create kite frame with crossed sticks.', 'Attach plastic bag as sail.', 'Tie long string to center.', 'Fly on windy day in open area.']",1+,yes
Ballroom Dance,60,75,60,"dance, fun, senior",low,indoor,all,"[""music player"", ""dance instructor (optional)""]","['Choose a ballroom dance (tango, waltz, foxtrot) suited for older adults.', 'Host a session with music to ensure safe, beginner-friendly environment.', 'Encourage participants to move at their own pace and rest as needed.', 'Partner up or dance solo; follow instructor or video guide.']",1+,no
Auctions,18,99,180,"shopping, bidding",medium,both,all,"[""paddle number"", ""payment method""]","['Register to bid.', 'Inspect items before auction.', 'Bid on desired items.', 'Pay and take home winnings.']",1+,no
Make Candles,12,99,120,"creative, crafty, gift",low,indoor,all,"[""wax"", ""wick"", ""fragrance"", ""mold""]","['Gather candle making supplies.', 'Melt wax properly.', 'Add desired fragrance.', 'Pour into mold with wick.']",1+,yes
Host Trivia Game Show,12,99,90,"educational, competitive, fun",free,indoor,all,"[""trivia questions"", ""scoreboard""]","['Prepare questions.', 'Divide into teams.', 'Answer quickly.', 'Keep competitive score.']",2+,no
Climb a Tree,2,5,20,"motor skills, nature",free,outdoor,all,[],"['Find a sturdy tree with low, thick branches suitable for climbing.', 'Show children how to test branches before putting weight on them.', 'Stay close to assist and set a limit on how high they can go.', 'After climbing, look at leaves or insects together and discuss what you see.']",1+,yes
Boot Camp Class,16,60,60,"fitness, strength",medium,outdoor,all,"[""athletic clothes"", ""water""]","['Participate in circuit training.', 'Do mix of cardio and strength.', 'Work at own pace.', 'Encourage teammates.']",8+,no
Pick Up Toys and Books,3,8,5,chore,free,indoor,all,"[""container"", ""filler material like rice or sand"", ""small toys""]","['Set out bins or shelves labelled for different types of toys and books.', 'Turn cleanâup time into a matching game where children sort each item into its proper place.', 'Play upbeat music or set a timer to make tidying more lively and focused.', 'Reward their organisation by reading a short story or allowing a few minutes of free play afterwards.']",1+,no
Screen Printing Design,16,99,120,printmaking craft,medium,indoor,all,"[""screen printing kit""]","['Design graphic', 'Prepare screens', 'Print shirts', 'Create designs']",1+,yes
Neighbourhood Search,3,8,20,"exploration, scavenger",free,outdoor,all,[],"['Plan a scavenger hunt by making a list of items to find in your neighbourhood (e.g., a red mailbox, a dog, a stop sign).', 'Walk together and have children look for and check off each item on the list.', 'Encourage them to observe and describe what they see and maybe take photos.', 'Finish with a small reward or treat when all items are found.']",1+,no
Wildlife Photography,12,99,180,"nature, photography",high,outdoor,all,"[""camera"", ""telephoto lens"", ""tripod""]","['Scout locations for wildlife.', 'Be patient and quiet.', 'Capture animals in natural behavior.', 'Edit and share photos.']",1+,no
Ontario Science Centre,10,99,180,"educational, science, interactive",low,indoor,all,"[""admission ticket""]","['Visit science centre.', 'Explore interactive exhibits.', 'Learn through doing.', 'Engage with displays.']",1+,no
Homemade Cloud Dough,3,8,30,"sensory, tactile, calming",low,indoor,all,"[""flour"", ""baby oil or vegetable oil""]","['Mix 8 cups flour with 1 cup oil.', 'Blend until moldable like sand.', 'Add to bin with molds and tools.', 'Shape and play with dough.']",1+,yes
Bubble Wrap Stomp,2,8,15,"sensory, exercise, fun",low,both,all,"[""bubble wrap"", ""tape""]","['Lay bubble wrap on floor and secure edges.', 'Let children jump and stomp on bubbles.', 'Listen to popping sounds.', 'Dispose of wrap when finished.']",1+,no
Balance Beam,4,8,10,"physical,balance,coordination",free,indoor,all,"[""masking tape or painter's tape"", ""small stones or buttons""]","['Place painterâs tape on the floor or use a narrow board to create a straight line.', 'Have children walk heelâtoâtoe along the line with arms outstretched for balance.', 'Add challenges such as carrying a beanbag on their head or walking backwards.', 'Create an obstacle course by curving the line or adding turns and jumps.']",1+,no
Learn to Grill Hot Dog or Hamburger,12,19,30,"culinary, skill",low,outdoor,"spring, summer, fall","[""grill"", ""food"", ""tools""]","['Prepare grill safely.', 'Learn about temperature control.', 'Cook meat to proper doneness.', 'Practice grilling technique.']",1+,yes
Super Bowl Party,8,99,300,"sports, social",medium,indoor,winter,"[""TV"", ""food"", ""beverages"", ""decorations""]","['Prepare game day snacks.', 'Decorate in team colors.', 'Watch Super Bowl together.', 'Enjoy halftime show and commercials.']",6+,no
Paper Helicopter,6,13,30,"craft, science, physics",free,indoor,all,"[""paper"", ""scissors"", ""paperclip""]","['Cut paper into helicopter template shape.', 'Fold according to pattern.', 'Add paperclip to bottom for weight.', 'Drop and watch it spin down.']",1+,no
Red Light Green Light,3,7,15,"physical, game",free,outdoor,all,[],"['One person is the traffic light.', 'Players move forward on green light.', 'Freeze on red light or return to start.', 'First to reach the light wins.']",3+,no
Indoor Musical Chairs,4,12,20,"game, music, active",free,indoor,all,"[""chairs"", ""music player""]","['Set up chairs in circle.', 'Play music while walking around.', 'Stop music and sit quickly.', 'Remove chair each round.']",5+,no
Kayaking or Canoeing,12,99,120,"adventure, water sport, fitness",medium,outdoor,"spring, summer, fall","[""kayak or canoe"", ""paddles"", ""life jackets"", ""dry bag"", ""sunscreen""]","['Rent or bring kayaks/canoes to lake or river.', 'Wear life jackets at all times.', 'Paddle together exploring waterways.', 'Practice teamwork and communication while steering.']",1+,yes
Candle Making Workshop,13,99,90,"creative, crafts",medium,indoor,all,"[""wax"", ""wicks"", ""containers"", ""scents"", ""dyes""]","['Melt wax in a double boiler.', 'Add scents and colors as desired.', 'Pour into containers with wicks.', 'Let candles cool and harden completely.']",1+,yes
Cheerleading Practice,6,18,90,"physical, team",medium,indoor,all,"[""cheerleading uniform"", ""pom poms""]","['Learn cheers and chants.', 'Practice stunts safely.', 'Work on dance routines.', 'Perform at games.']",6+,yes
Wine Making,21,99,180,"hobby, culinary, patient",high,indoor,all,"[""fermenting equipment"", ""grapes or juice"", ""bottles""]","['Source ingredients and equipment', 'Ferment juice over weeks or months', 'Bottle and age wine', 'Requires patience and space']",1+,yes
Swap Book with Friend and Read,10,99,180,"learning, social",free,indoor,all,"[""books""]","['Choose favorite book.', 'Exchange with friend.', 'Read their book.', 'Discuss and share thoughts.']",1+,no
Constellation Viewer,7,14,60,"science, astronomy, craft",low,indoor,all,"[""toilet paper roll"", ""black paper"", ""pushpin"", ""flashlight""]","['Cover tube end with black paper.', 'Poke holes in constellation pattern.', 'Shine flashlight through tube.', 'Project constellation on ceiling.']",1+,no
Homemade Silly Putty,6,13,30,"science, sensory, fun",low,indoor,all,"[""liquid starch"", ""white glue"", ""food coloring""]","['Pour glue into bowl.', 'Add food coloring.', 'Slowly add starch while stirring.', 'Knead until putty consistency forms.']",1+,yes
Pumpkin Carving Contest,6,99,90,"holiday, creative",low,both,fall,"[""pumpkins"", ""carving tools"", ""candles"", ""patterns""]","['Choose pumpkin and design.', 'Carve face or scene.', 'Light with candle or LED.', 'Display for judging.']",1+,yes
Host Pancake Brunch,12,99,60,"culinary, social",low,indoor,morning,"[""pancake mix"", ""toppings"", ""griddle""]","['Prepare pancake batter.', 'Cook pancakes on griddle.', 'Set up topping bar.', 'Serve fresh and hot.']",2+,no
Paper Straw Necklaces,4,9,30,"craft, fine motor, creative",low,indoor,all,"[""paper straws"", ""scissors"", ""string""]","['Cut straws into small pieces.', 'Thread onto string in patterns.', 'Add beads or alternate colors.', 'Tie to create necklace.']",1+,no
Bonsai Growing,30,99,90,"hobby, nature, artistic",medium,both,all,"[""bonsai tree"", ""tools"", ""wire"", ""pot""]","['Learn pruning and wiring techniques', 'Shape miniature trees over time', 'Water and care for trees regularly', 'Meditative long-term hobby']",1+,no
Paper Cup Marble Run,6,13,90,"engineering, creative, physics",low,indoor,all,"[""paper cups"", ""scissors"", ""tape"", ""marbles""]","['Cut slots in cups for marble path.', 'Tape cups to wall at angles.', 'Create continuous marble track.', 'Test and adjust for smooth rolling.']",1+,no
Backyard Bird Watching,6,99,60,"nature, observation, calm",low,outdoor,all,"[""binoculars"", ""bird identification book"", ""notebook""]","['Set up viewing spot near feeders or trees.', 'Observe birds quietly.', 'Identify species and note behaviors.', 'Keep bird watching journal.']",1+,no
Cardboard Sword Making,6,13,60,"craft, imaginative, play",low,indoor,all,"[""cardboard"", ""scissors"", ""duct tape"", ""aluminum foil"", ""decorations""]","['Cut sword shape from cardboard.', 'Wrap handle with tape for grip.', 'Cover blade with foil.', 'Use for imaginative knight play.']",1+,yes
Quilting Circle,45,95,120,"creative, crafts, social",medium,indoor,all,"[""fabric"", ""thread"", ""needles"", ""sewing machine"", ""scissors""]","['Join a quilting group at a community center.', 'Work on individual or group quilt projects.', 'Share patterns and techniques.', 'Display finished quilts at shows or donate to charity.']",3+,no
Woodworking,18,99,180,"creative, skill, productive",high,indoor,all,"[""wood"", ""woodworking tools"", ""safety equipment""]","['Learn basic woodworking safety and techniques.', 'Start with simple projects like cutting boards.', 'Progress to furniture or decorative items.', 'Join woodworking club for access to tools and expertise.']",1+,yes
Broccoli Trees,2,5,15,"art, sensory",low,indoor,all,"[""brushes"", ""folding instructions or markers"", ""paint"", ""paper or surface"", ""paper sheets""]","['Provide broccoli florets and plates of washable paint in various colours.', 'Show how to dip the flat end of the broccoli into paint and stamp it onto paper.', 'Encourage making tree shapes, forests, or abstract patterns with different colours.', 'Discuss the texture of the broccoli and remind them to wash hands after painting.']",1+,yes
Homemade Playdough Bakery,3,8,60,"imaginative, creative, sensory",low,indoor,all,"[""playdough"", ""rolling pins"", ""cookie cutters"", ""play dishes""]","['Set up bakery counter.', 'Use dough to make pretend baked goods.', 'Serve to customers.', 'Take orders and pretend to sell.']",2+,no
Treasure Hunt Map,12,99,60,"game, adventure, fun",free,outdoor,all,"[""map"", ""treasure"", ""markers""]","['Hide treasure.', 'Create map.', 'Give to searchers.', 'Find and win.']",1+,no
