title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Mountain Biking,13,19,90,"adventure, fitness, outdoor",medium,outdoor,"spring, summer, fall","[""mountain bike"", ""helmet"", ""gloves"", ""water bottle"", ""repair kit""]","['Find mountain biking trails suitable for skill level.', 'Inspect bike and wear safety gear.', 'Navigate trails together as group.', 'Take breaks and enjoy scenic views along the way.']",1+,yes
Kayaking or Canoeing,12,99,120,"adventure, water sport, fitness",medium,outdoor,"spring, summer, fall","[""kayak or canoe"", ""paddles"", ""life jackets"", ""dry bag"", ""sunscreen""]","['Rent or bring kayaks/canoes to lake or river.', 'Wear life jackets at all times.', 'Paddle together exploring waterways.', 'Practice teamwork and communication while steering.']",1+,yes
Outdoor Concert or Music Jam,10,99,90,"music, family, creative",low,outdoor,"spring, summer, fall","[""musical instruments"", ""sound system (optional)"", ""chairs"", ""music stands""]","['Set up instruments outside in yard or park.', 'Have family and friends play, sing or perform.', 'Encourage trying new instruments.', 'Record performances to watch later.']",1+,no
Sidewalk Chalk Art,8,18,45,"art, creative, outdoor",low,outdoor,"spring, summer, fall","[""sidewalk chalk"", ""driveway or sidewalk""]","['Draw colorful murals on driveway or sidewalk.', 'Create hopscotch grids or obstacle courses.', 'Try 3D chalk art techniques.', 'Take photos before rain washes it away.']",1+,no
Cooking Competition,12,19,90,"culinary, competitive, creative",medium,indoor,all,"[""ingredients"", ""kitchen tools"", ""timer"", ""judges (family members)""]","['Choose a theme like desserts or sandwiches.', 'Give each team same ingredients and time limit.', 'Cook or prepare dishes within time.', 'Have family judge on taste, presentation, and creativity.']",2+,yes
Volunteer at Animal Shelter,12,19,120,"service, animals, social",free,indoor,all,"[""closed-toe shoes"", ""old clothes"", ""hand sanitizer""]","['Contact local animal shelter about volunteer opportunities.', 'Complete any required training or orientation.', 'Walk dogs, play with cats, or help with cleaning.', 'Learn about animal care and responsibility.']",1+,yes
Ultimate Frisbee,12,19,60,"exercise, team sport, competitive",low,outdoor,"spring, summer, fall","[""frisbee"", ""cones for goals"", ""water bottles""]","['Set up two goal zones with cones at opposite ends.', 'Split into two teams of equal size.', 'Score by catching frisbee in opponent\'s goal zone.', 'Cannot run while holding frisbee, must pass to teammates.']",6+,no
Pottery or Clay Sculpting,10,99,90,"art, creative, skill-building",medium,indoor,all,"[""clay"", ""sculpting tools"", ""work surface"", ""water"", ""apron""]","['Cover work surface with plastic or newspaper.', 'Give each person a ball of clay to work with.', 'Create sculptures, bowls, or decorative items.', 'Let pieces dry or bake according to clay type.']",1+,no
Outdoor Obstacle Course,10,19,45,"exercise, competitive, fun",free,outdoor,"spring, summer, fall","[""cones"", ""jump ropes"", ""hula hoops"", ""balls"", ""pool noodles""]","['Design obstacle course using household items.', 'Include stations like jumping, crawling, throwing.', 'Time each participant as they complete course.', 'Race against each other or personal best times.']",1+,no
Tie-Dye Shirts,10,99,90,"art, creative, fashion",low,outdoor,"spring, summer, fall","[""white t-shirts"", ""tie-dye kit"", ""rubber bands"", ""plastic bags"", ""gloves""]","['Prepare workspace with plastic covering.', 'Twist and tie shirts with rubber bands in patterns.', 'Apply dye colors to different sections.', 'Let shirts sit for 6-8 hours then rinse and wash.']",1+,yes
Backyard Camping,8,18,300,"adventure, family, outdoor",free,outdoor,"spring, summer, fall","[""tent"", ""sleeping bags"", ""flashlights"", ""snacks"", ""camp games""]","['Set up tent in backyard before sunset.', 'Prepare snacks and campfire stories.', 'Sleep outside under the stars.', 'Enjoy breakfast outdoors in the morning.']",1+,no
Video Game Tournament,10,19,120,"gaming, competitive, social",free,indoor,all,"[""gaming console or computers"", ""games"", ""controllers"", ""snacks""]","['Choose multiplayer games everyone enjoys.', 'Set up tournament bracket for fair competition.', 'Take turns playing matches.', 'Award prizes to winners like homemade trophies.']",2+,no
Farmers Market Visit,10,99,60,"educational, family, shopping",low,outdoor,"spring, summer, fall","[""reusable bags"", ""money"", ""list of items to buy""]","['Visit local farmers market on weekend morning.', 'Explore different vendor booths together.', 'Try free samples and talk to local farmers.', 'Purchase fresh produce or handmade items.']",1+,no
DIY Slime Making,8,16,30,"science, creative, fun",low,indoor,all,"[""glue"", ""borax or contact lens solution"", ""food coloring"", ""glitter (optional)"", ""bowls""]","['Mix glue with water in bowl.', 'Add food coloring and glitter for customization.', 'Slowly add activator while stirring until slime forms.', 'Knead with hands until desired consistency.']",1+,yes
Capture the Flag,10,19,45,"exercise, team sport, strategy",free,outdoor,"spring, summer, fall","[""two flags or colored fabric"", ""cones or markers"", ""open space""]","['Divide playing area into two territories.', 'Each team places flag in their territory.', 'Teams try to capture opponent\'s flag and return to own territory.', 'Tagged players go to jail until freed by teammate.']",8+,no
Paint Night,12,99,120,"art, creative, relaxing",low,indoor,all,"[""canvases"", ""acrylic paints"", ""brushes"", ""easels"", ""water cups"", ""aprons""]","['Set up painting stations with all supplies.', 'Choose a subject to paint like landscape or abstract.', 'Follow along with tutorial or paint freely.', 'Display finished artwork at home.']",1+,no
Badminton,10,99,45,"exercise, sport, fun",low,outdoor,"spring, summer, fall","[""badminton rackets"", ""shuttlecocks"", ""net"", ""court markers""]","['Set up net in yard or use existing court.', 'Divide into teams or play singles.', 'Serve shuttlecock and rally back and forth.', 'First to reach agreed score wins the game.']",2+,no
Nerf War,10,18,60,"action, team game, fun",medium,both,all,"[""nerf guns"", ""nerf darts"", ""safety glasses"", ""obstacles or barriers""]","['Set up safe play area with boundaries.', 'Distribute nerf guns and ammunition evenly.', 'Play various game modes like capture flag or elimination.', 'Wear safety glasses to protect eyes.']",4+,yes
Gardening Project,10,99,90,"nature, educational, family",low,outdoor,"spring, summer","[""seeds or seedlings"", ""soil"", ""garden tools"", ""pots or garden bed"", ""watering can""]","['Choose plants to grow like vegetables or flowers.', 'Prepare soil and plant seeds together.', 'Create watering and care schedule.', 'Watch plants grow over weeks and months.']",1+,no
Ice Skating,10,99,90,"exercise, winter, skill-building",low,both,winter,"[""ice skates"", ""warm clothing"", ""gloves"", ""helmet (optional)""]","['Visit local ice rink or frozen pond (if safe).', 'Rent or bring ice skates.', 'Practice skating skills from basic to advanced.', 'Take breaks to warm up with hot chocolate.']",1+,yes
Bowling,10,99,90,"indoor, sport, social",medium,indoor,all,"[""bowling alley pass"", ""bowling shoes"", ""snacks""]","['Reserve lanes at local bowling alley.', 'Rent bowling shoes and choose ball weights.', 'Take turns bowling and keep score.', 'Celebrate strikes and spares with high-fives.']",1+,no
Bubble Soccer,13,19,60,"exercise, fun, competitive",medium,outdoor,"spring, summer, fall","[""bubble suits"", ""soccer ball"", ""goals"", ""open field""]","['Rent bubble soccer equipment from local facility.', 'Get inside inflatable bubble suits.', 'Play soccer while bumping into each other safely.', 'Laugh and enjoy the unique experience.']",6+,yes
Trivia Night,12,99,90,"educational, competitive, social",free,indoor,all,"[""trivia questions"", ""paper and pens"", ""buzzers (optional)"", ""prizes""]","['Prepare trivia questions across different categories.', 'Split into teams or play individually.', 'Read questions and give time for answers.', 'Keep score and award prizes to winners.']",2+,no
Beach Day,8,99,180,"outdoor, water, relaxing",free,outdoor,summer,"[""swimsuits"", ""towels"", ""sunscreen"", ""beach toys"", ""umbrella"", ""cooler""]","['Pack beach gear and snacks for the day.', 'Find a spot and set up umbrella.', 'Swim, build sandcastles, play beach volleyball.', 'Reapply sunscreen regularly throughout day.']",1+,yes
Origami Workshop,10,99,60,"art, skill-building, creative",low,indoor,all,"[""origami paper"", ""folding instructions or videos"", ""flat surface""]","['Choose origami designs from simple to complex.', 'Follow step-by-step folding instructions.', 'Create animals, flowers, or geometric shapes.', 'Display finished origami as decorations.']",1+,no
Rollerskating or Rollerblading,10,19,60,"exercise, outdoor, fun",medium,outdoor,"spring, summer, fall","[""roller skates or rollerblades"", ""helmet"", ""knee pads"", ""elbow pads"", ""smooth pavement""]","['Find a smooth path or roller rink.', 'Wear all protective gear for safety.', 'Practice balance and basic skating techniques.', 'Skate with friends listening to music.']",1+,yes
Disc Golf,12,99,90,"outdoor, sport, strategy",low,outdoor,"spring, summer, fall","[""frisbee discs"", ""disc golf course access"", ""scorecard""]","['Find local disc golf course with baskets.', 'Each player throws disc toward basket target.', 'Count throws to complete each hole.', 'Lowest score after all holes wins.']",1+,no
Trampoline Park,10,19,90,"exercise, fun, indoor",medium,indoor,all,"[""trampoline park pass"", ""grip socks"", ""water bottle""]","['Visit trampoline park and complete waiver.', 'Wear required grip socks.', 'Jump on trampolines, try dodgeball or foam pit.', 'Follow safety rules and rest between activities.']",1+,yes
Minecraft Building Challenge,10,18,90,"creative, gaming, competitive",free,indoor,all,"[""Minecraft game"", ""computer or console"", ""internet for multiplayer""]","['Choose building theme like castle or city.', 'Set time limit for construction.', 'Build individually or in teams.', 'Present creations and vote on favorites.']",1+,no
Thrift Store Fashion Challenge,13,19,90,"creative, shopping, social",low,indoor,all,"[""money for purchases"", ""thrift store"", ""bags"", ""camera for photos""]","['Set budget for each person like $15.', 'Shop at thrift store finding creative outfits.', 'Reconvene and try on purchases.', 'Have fashion show and vote on best outfits.']",2+,no
Podcast Recording,13,19,60,"creative, tech, communication",free,indoor,all,"[""microphone"", ""recording software"", ""computer"", ""topic list""]","['Choose interesting topics to discuss.', 'Set up recording equipment and test audio.', 'Record episodes with friends or family.', 'Edit and share podcast on platforms.']",1+,no
Bonfire Night,10,99,120,"outdoor, social, relaxing",low,outdoor,"fall, winter","[""fire pit"", ""firewood"", ""marshmallows"", ""graham crackers"", ""chocolate"", ""chairs""]","['Build safe fire in designated fire pit.', 'Gather around fire with family and friends.', 'Roast marshmallows for s\'mores.', 'Tell stories and enjoy the warmth.']",2+,yes
Minute to Win It Games,10,99,90,"competitive, fun, party",free,indoor,all,"[""household items"", ""timer"", ""scorecard""]","['Set up stations with different challenges.', 'Examples: stack cups, cookie face, pencil flip.', 'Each challenge must be completed in one minute.', 'Award points for successful completions.']",2+,no
Car Wash Fundraiser,12,19,180,"service, teamwork, outdoor",low,outdoor,summer,"[""buckets"", ""sponges"", ""soap"", ""hoses"", ""towels"", ""signs""]","['Organize car wash for charity or group fundraising.', 'Create signs and advertise in advance.', 'Work in teams washing cars efficiently.', 'Collect donations and thank customers.']",4+,yes
Archery,12,99,60,"skill-building, sport, focus",medium,both,all,"[""bow"", ""arrows"", ""target"", ""arm guard"", ""finger tab""]","['Take archery lesson or visit archery range.', 'Learn proper stance and safety rules.', 'Practice aiming at targets from various distances.', 'Compete for highest scores.']",1+,yes
Parkour Training,13,19,90,"fitness, adventure, skill-building",free,outdoor,"spring, summer, fall","[""athletic clothing"", ""training shoes"", ""water bottle"", ""safe practice area""]","['Find parkour gym or safe outdoor area.', 'Start with basic movements like vaults and rolls.', 'Practice with supervision or instructor.', 'Gradually progress to more advanced techniques.']",1+,yes
Photography Walk,12,99,90,"creative, outdoor, art",free,outdoor,all,"[""camera or smartphone"", ""fully charged battery"", ""comfortable shoes""]","['Choose scenic location like downtown or nature trail.', 'Walk together taking photos of interesting subjects.', 'Experiment with different angles and lighting.', 'Share and discuss favorite photos afterward.']",1+,no
Build and Launch Rockets,10,18,120,"STEM, outdoor, educational",low,outdoor,all,"[""model rocket kit"", ""launch pad"", ""rocket engines"", ""open field""]","['Build model rockets following kit instructions.', 'Find safe open area for launching.', 'Install engine and set up launch pad.', 'Launch rockets and track flight distance.']",1+,yes
Food Truck Tour,12,99,90,"food, exploration, family",medium,outdoor,"spring, summer, fall","[""money"", ""transportation"", ""appetite""]","['Research food truck locations in your area.', 'Visit multiple trucks trying different cuisines.', 'Share dishes so everyone can taste variety.', 'Rate each truck and pick favorites.']",1+,no
Go on a Bike Ride,10,99,60,"outdoor, exercise, adventure",free,outdoor,"spring, summer, fall","[""bicycle"", ""helmet"", ""water bottle""]","['Find a local bike path.', 'Get family pedaling together.', 'Explore parks or neighborhoods.', 'Take breaks and hydrate.']",1+,yes
Outdoor Yoga,12,99,45,"fitness, relaxing, outdoor",free,outdoor,"spring, summer, fall","[""yoga mat"", ""comfortable clothing""]","['Find quiet outdoor space.', 'Follow yoga video or instructor.', 'Practice breathing and stretching.', 'Relax and meditate.']",1+,no
